,33,SIRGOI MKT (WIP),,,KOKWET,,,SAMBUT DISP.,,
,34,SOGOI,,,KOSACHEI,,,SEGERO,,
,35,SOSIANI,,,KOSYIN,,,SIGAON (PROPOSED)(IN DESIGN),,
,36,SOY,,,LAMAIWET E.C.D,,,SINONIN(IN DESIGN),,
,37,SOY B CENTRE,,,LEGEBET SEC (WIP),,,SORONGEI,,
,38,SUGOI,,,LEMORU,,,SOSIANI H/C,,
,39,TARAKWA FARM,,,LESERU,,,SOY H/C,,
,40,TURBO,,,LOLKINYEI,,,STATE LODGE DISP (ELDORET),,
,41,ZIWA MACHINE,,,LORETO DAY .,,,SUGOI 'D' DISP.,,
,42,ZIWA SIRIKWA,,,LORETO HIGH .MATUNDA,,,TARAKWA DISP,,
,43,,,,LOWER MOIBEN SEC(WIP),,,TUGEN ESTATE DISP.,,
,44,,,,MAKONGI,,,TURBO H/C,,
,45, ,,,MATUTA (IN DESIGN),,,ZIWA H/C,,
,46,,,,MOBET,,,,,
,47,,,,MOI GIRLS NANGILI,,,,,
,48,,,,MOIS BRIDGE  ,,,,,
,49,,,,MORO,,,,,
,50, ,,,MOSES KIPTANUI SEC (WIP),,,,,
,51, ,,,MUKUNGA,,,,,
,52,,,,MURGUSI .,,,,,
,53,,,,NCUUI MIXED(ON SUPPLY),,,,,
,54,,,,NGENY SEC (WIP),,,,,
,55,,,,NG'ENYILEL.,,,,,
,56,,,,PAUL BOIT,,,,,
,57,,,,SAMBUT HIGH(ON SUPPLY),,,,,
,58,,,,SEGERO,,,,,
,59,,,,SEIYOT,,,,,
,60,,,,SORONGEI,,,,,
,61,,,,SOS HERMANN GMEINER,,,,,
,62,,,,SOY  ,,,,,
,63,,,,ST. MARY'S OSORONGAI .,,,,,
,64,,,,ST. PAUL MAKONGI(WIP),,,,,
,65,,,,ST.MICHAEL'S KIPSOMBA,,,,,
,66,,,,ST.PETER'S NATWANA,,,,,
,67,,,,SUGOI GIRLS  ,,,,,
,68,,,,TABALI,,,,,
,69,,,,TAPSAGOI HIGH,,,,,
,70,,,,TURBO GIRLS .,,,,,
,71,,,,UASIN GISHU HIGH,,,,,
,72,,,,ZIWA  ,,,,,
,TOTAL,42,,,72,,,45,,
ELDORET NORTH CONSTITUENCY,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
,1,CHELABAL,,3.5,,,,,,
,2,JERUSALEM,,1.2,,,,,,
,3,KAABOI,,7.8,,,,,,
,4,KIBOROM,,11.6,,,,,,
,5,KIPLOMBE,,1.2,,,,,,
,6,KIPSANGUI,,8.7,,,,,,
,7,LEMORU,,15.4,,,,,,
,8,MAKONGI,,2.4,,,,,,
,9,NYALILBEI,,5.2,,,,,,
,10,SACHANGWAN,,3,,,,,,
,11,SUGUTEK,,15.7,,,,,,
,12,TANZANIA,,3.9,,,,,,
,13,TAPSAGOI,,4.6,,,,,,
,TOTAL,13,,112.1,0,,0,0,,0
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,172,,, ,,
, ,ELECTRIFIED,,,159,,,92%,,
, ,UNELECTRIFIED,,,13,,,8%,,
ELDORET SOUTH CONSTITUENCY ,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
,1,AIRPORT,,,A. I.C. KAPKEBEN  ,,,CENGALO DISP.,,
,2,ASSURURIET,,,A.I. C. LEMOK  ,,,CHAGAIYA DISP,,
,3,BORDER LANDS,,,A.I.C. TULWET  ,,,CHEPKIGEN,,
,4,CHEBAIYWO,,,ASURARIET SDA,,,CHEPLASKEI H/C,,
,5,CHEPKIGEN,,,BAREGEIYWO SEC,,,GK. PRISON NGERIA DISP. ,,
,6,CHEPLASKEI,,,BISHOP  MUGE  SUBUKIA   ,,,HURUMA SDH,,
,7,CHEPTIRET,,,CENGALO  SEC ,,,KAPKOI DISP.,,
,8,CHEPYAKWAI,,,CHAGAIYA,,,KAPTELDON H/C,,
,9,CHEREBER,,,CHEBISAAS  ,,,KATUIYO H/C,,
,10,ELDORET DIST. HQ.,,,CHEPKOIYO MIXED,,,KESSES H/C,,
,11,GARAGE,,,CHEPLASKEI  ,,,KISOR,,
,12,KABOMOI,,,CHEPTIRET  ,,,LINGWAI  ,,
,13,KABONGO,,,CHIRCHIR  ,,,MATHARO DISP ,,
,14,KAMUYU,,,DAVID KOROS,,,NGERIA SOUTH DISP,,
,15,KAPNGOMBE,,,DAVIS HIGH .,,,ONG'ATA H/C,,
,16,KAPSITIENEI MKT(WIP),,,ELDORET HARAMBEE .,,,PATRICIAN DISP.,,
,17,KAPTELDON,,,HILL  - ELDORET,,,KIPSIGAK H/C,,
,18,KERITA,,,ISAAC KOSKEI,,, ,,
,19,KESSES  DIST. HQ.,,,KAMUYU ,,, ,,
,20,KETIPLONG,,,KAPKOI GAA,,, ,,
,21,KIMURI MKT (WIP),,,KAPKOIGA GIRLS .,,, ,,
,22,KIPKENGO,,,KAPLELACH  ,,, ,,
,23,KIPKENYO,,,KAPSAOS  ,,, ,,
,24,KITINGIA,,,KESSES  ST. CATHERINE,,, ,,
,25,KOIBASUI,,,KIAMBA SEC (WIP),,, ,,
,26,KOITEBES,,,KIMOSOP ACADEMY,,, ,,
,27,KONDOO,,,KIMURI SEC (WIP),,, ,,
,28,LINGWAI,,,KIPCHAMO,,, ,,
,29,MATHARU,,,KIPKENYO,,, ,,
,30,MUCHORWE,,,KISUMU,,, ,,
,31,NGERIA,,,KORWO ARUSEN,,, ,,
,32,PLATEAU,,,LELMOLOK  ,,, ,,
,33,SACH 4 TC ,,,MKOMBOZI,,, ,,
,34,SIMAT,,,MOI CHUIYAT,,, ,,
,35,TELDET MKT,,,MOI UNIVERSITY ,,, ,,
,36,TUIYO,,,MUTWOT,,, ,,
,37,TULWET,,,MWIRUTI ,,, ,,
,38,,,,NDONY NGARIA,,,,,
,39, ,,,NDUNGULU,,,,,
,40,,,,NGARA FALLS SEC ,,,,,
,41, ,,,NGERIA ,,, ,,
,42,,,,R.C.E.A. KUINET  ,,,,,
,43,,,,RACECOURSE,,,,,
,44, ,,,RUKUINI ,,, ,,
,45,,,,SAGE  ,,,,,
,46,,,,SEIYO SEC ,,,,,
,47,,,,SIMAT  ,,,,,
,48,,,,SONGOLIET SEC.,,,,,
,49,,,,TARAKWA  ,,,,,
,50,,,,TELDET SEC,,,,,
,51, ,,,TESTIMONY ,,, ,,
,52, ,,,TUIYO  ,,, ,,
,53, ,,,UASIN GISHU,,, ,,
,54, ,,,UMOJA  ,,, ,,
,55,,,,WARENG,,,,,
,,,,,LAINGUSE YOUTH POLY,,,,,
,TOTAL,37,,,55,,,17,,
ELDORET SOUTH CONSTITUENCY ,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
,1,ATUREI,,15.3,,,,,,
,TOTAL,1,,15.3,0,,,0,,
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,110,,, ,,
, ,ELECTRIFIED,,,109,,,99%,,
, ,UNELECTRIFIED,,,1,,,1%,,
KESSES  CONSTITUENCY ,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
RACE COURSE ,1,JOMBO TC ,,,RACE COURSE SEC ,,,RACE COURSE H/C ,,
,2,RACE COURSE,,,HILL SCHOOL SEC ,,,SOSIANI H/C,,
,3,,,,SOSIANI SEC ,,,,,
,4,,,,,,,,,
,5,,,,,,,,,
,6,,,,,,,,,
,7,,,,,,,,,
,TOTAL,2,,,3,,,2,,
KESSES  CONSTITUENCY ,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
,1,,,,,,,,,
,2,,,,,,,,,
,3,,,,,,,,,
,4,,,,,,,,,
,5,,,,,,,,,
,6,,,,,,,,,
,7,,,,,,,,,
,8,,,,,,,,,
,9,,,,,,,,,
,10,,,,,,,,,
,11,,,,,,,,,
,12,,,,,,,,,
,13,,,,,,,,,
,TOTAL,0,,15.3,0,,,0,,
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,7,,, ,,
, ,ELECTRIFIED,,,7,,,100%,,
, ,UNELECTRIFIED,,,0,,,0%,,
SOY  CONSTITUENCY ,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
SOY,13,MOI'S BRIDGE ,,,MOI'S BRIDGE SEC ,,,MOI'S BRIDGE HC ,,
,14,BARAKA MKT ,,,BWAYI SEC ,,,BWAYI DISP ,,
,15,SIMATWET TC ,,,NATWANA SEC ,,,NATWANA DISP ,,
,16,BWANNI ,,,ST PETERS KAPKOREN ,,,MOGOON DISP ,,
,17,NATWANA ,,,,,,CHUKURA DISP ,,
,18,NDABARNACH TC ,,,,,,JABALI DISP ,,
,19,JABALI MKT ,,,,,,,,
KAPKURES ,20,CHEBARUS ,,,MOGOON SEC ,,,MOGOON DISP ,,
,21,CHUKURA ,,,NDABARNACH SEC ,,,CHUKURA DISP ,,
,22,KAPKURES ,,,LORETO MATUNDA SEC ,,,,,
,23,MOGOON ,,,LORETO CONVENT ,,,,,
,24,LORETO MATUNDA ,,,KAPKORREN SEC ,,,,,
,25,KAPKORREN ,,,,,,,,
,TOTAL,13,,,9,,,8,,
SOY  CONSTITUENCY ,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST,SEC SCHOOLS/POLY,,COST,HEALTH CENTRES,,COST
,1,,,,,,,,,
,2,,,,,,,,,
,3,,,,,,,,,
,4,,,,,,,,,
,5,,,,,,,,,
,6,,,,,,,,,
,7,,,,,,,,,
,8,,,,,,,,,
,9,,,,,,,,,
,10,,,,,,,,,
,11,,,,,,,,,
,12,,,,,,,,,
,13,,,,,,,,,
,TOTAL,0,,15.3,0,,,0,,
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,30,,, ,,
, ,ELECTRIFIED,,,30,,,100%,,
, ,UNELECTRIFIED,,,0,,,0%,,
WEST POKOT COUNTY  ,,,,,,,,,,
KACHELIBA CONSTITUENCY ,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
,1,,,,,,,,,
,2,,,,,,,,,
,3,,,,,,,,,
,4,,,,,,,,,
,5,,,,,,,,,
,6,,,,,,,,,
,TOTAL,0,,,0,,,0,,
KACHELIBA CONSTITUENCY ,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,DIST KM,COST ,SEC SCHOOLS/POLY,DIST KM,COST ,HEALTH CENTRES,DIST KM,COST 
KASEI ,1,KAMKETO TC ,20,,KASEI SEC ,3,,,,
,2,KAPSENTOY CENTR,7,,,,,,,
,3,KASEI CENTRE ,16,,,,,,,
,4,AKELIN CENTRE ,5,,,,,,,
,5,KASAKA CENTRE ,10,,,,,,,
,6,TIGHOT CENTRE ,5,,,,,,,
,7,KOROKOU CENTRE ,12,,,,,,,
,8,KOTALPOGH CENTRE,5,,,,,,,
,9,CHEPKIRONY CENTRE ,7,,,,,,,
,10,KORPU ,10,,,,,,,
ALALE ,11,KITUTI TC ,,,ST COMBONI SEC ,,,NAUYAPONG DISP ,,
,12,AMAKURIAT TC ,,,ALALE GIRLS SEC ,,,KASITOT DISP ,,
,13,NAGWOILAP TC ,,,,,,LENGOROK DISP,,
,14,SASAK TC ,,,,,,ALALE H/C,,
,15,NARUORO TC ,,,,,,NASAL DISP,,
,16,CHEMULUNYO TC ,,,,,,AMAKURIAT DISP,,
,17,LOKTALAUYAN TC ,,,,,,AIC ALALE H/C ,,
,18,LENGOROK TC ,,,,,,,,
,19,LOMURIEBUL TC ,,,,,,,,
,20,KASITOT TC ,,,,,,,,
,21,KOKEDIENY TC ,,,,,,,,
,22,NAKIROKON TC ,,,,,,,,
KIWAWA ,23,KAMILA ,11,,ST ANNE SCH,12,,KIWAWA ,2,
,24,MBARU MKT ,18,,KAURIONG SEC ,11,,NATEMERE DISP,2,
,25,KASES ,2,,,,,LOWOI ,2,
,26,KIWAWA ,2,,,,,CHELOPOY DISP,15,
,27,WASAT ,18,,,,,KAMELA ,18,
,28,KAURIONG ,11,,,,,MABRU ,20,
,29,CHELOPY ,15,,,,,KAURIONG ,15,
,30,KATUDA ,12,,,,,KASES ,2,
,31,AKIRIAMET ,18,,,,,AKIRIMET,18,
,32,NATEMERI ,2,,,,,AKWASAT DISP,20,
KODICH ,33,CHERANGAN ,,,KODICH SEC ,,,KODICH DISP FACE 3,,
,34,KARAMERI ,,,,,,OROLWO DISP,,
,35,NAKWICHIT ,,,,,,NAKWICHIT DISP,,
,36,TIMALE ,,,,,,CHERANGAN DISP,,
,37,LOKICHAR ,,,,,,KALEMNGOROK DISP,,
,38,CHEMATICHOR ,,,,,,KARAMERI DISP,,
KAPCHOK ,39,MADING ,13,,,,,MADING DISP,13,
,8,NAPITIRO MKT ,8,,,,,,,
,9,KAMOKOGWO MKT ,4,,,,,,,
,10,KODERA MKT ,3,,,,,,,
,11,KALUKUNA MKT ,7,,,,,,,
,12,JUNCTION ,4,,,,,,,
,13,LOSAM ,1,,,,,,,
,14,KODOMUCH ,3,,,,,,,
,TOTAL,46,249,150.1,6,26,0,24,,0
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,76,,, ,,
, ,ELECTRIFIED,,,0,,,0%,,
, ,UNELECTRIFIED,,,76,,,100%,,
POKOT SOUTH  CONSTITUENCY ,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
CHEPARERIA ,1,CHEPARERIA MKT ,,,CHEPARERIA GIRLS SEC,,,CHEPARERIA HEALTH CENTRE ,,
,2,CHEPKORNISWO TC ,,,CHEPARERIA MIXED SEC ,,,,,
,3,,,,PROPOI GIRLS SEC ,,,,,
,4,,,,CHEPKORNISWO BOYS SEC ,,,,,
,5,,,,MERCY CENTRE TRAINING ,,,,,
,6,,,,CHEPARERIA POLY ,,,,,
LELAN ,7,KABICHBICH ,,,ST STEPHIN CHEPKONO SEC,,,KABICHBICH DISP,,
,8,CHEPKONO TC ,,,ST MULUMBA MIXED ,,,KAPTABUK DISP,,
,9,KAPTABUK TC ,,,KAPSAIT SEC,,,,,
,10,MURKOKOI TC ,,,ST ELIZAS KABICHBICH ,,,,,
,11,,,,KAPTABUK SEC,,,,,
,12,,,,KABICHBICH POLY ,,,,,
TAPACH ,13,SOPOSHEN ,,,TAPACH SEC ,,,TAPACH DISP,,
,14,TAPACH ,,,NYARKULIAN SEC ,,,NYARKUBIAN DISP,,
,15,KOKWOPSIS,,,KAPCHIKOR SEC ,,,SERIRTON DISP,,
,16,NYARKUTICH MKT ,,,,,,,,
,17,KAPCHIKOR ,,,,,,,,
,18,PTOO,,,,,,,,
,19,SINA  MKT ,,,,,,,,
,20,KAPOROWO,,,,,,,,
,21,CHEMOLO MKT ,,,,,,,,
,TOTAL,15,,,15,,,6,,
POKOT SOUTH CONSTITUENCY ,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST ,SEC SCHOOLS/POLY,,COST ,HEALTH CENTRES,,COST 
BATEI ,1,PENON ,15,,PARUA SEC ,12,,PARUA HEALTH CENTRE ,2,
,12,PARUA ,12,,MORBUS SEC ,3,,CHEPTIA HC ,7,
,13,PTARKONG ,15,,KERELWA SEC ,15,,KAPKAREMBA ,16,
,14,TOROKIT ,13,,SEBIT SEC ,1,,,,
,15,KAPKAREMBA ,16,,ST ELIZABETH SEC ,3,,,,
,16,CHEPOKORIONG ,13,,,,,,,
,17,SAMICH,17,,,,,,,
,18,KACILEMOGEN ,6,,,,,,,
,19,CHEPTIA ,7,,,,,,,
,20,SAMAR,10,,,,,,,
,21,PSIRWO ,8,,,,,,,
,22,MURPUS ,2,,,,,,,
,23,SERETON ,3,,,,,,,
,24,SAMOR ,2,,,,,,,
,25,KERELWA,7,,,,,,,
,26,SOBUKWO,5,,,,,,,
,27,SAYA,3,,,,,,,
,28,PSIYWO,2,,,,,,,
CHEPARERIA ,29,CHEPKOBEG MKT ,20,,LEIKONG GIRLS SEC ,15,,YWALATETEKE DISP,5,
,30,MARSITOT MKT ,5,,TAPOYO SEC ,10,,NARAMAM DISP,20,
,31,CENTRE KWANZA TC ,10,,SENETWO SEC ,10,,CHEPTUYANGWA ,15,
,32,CHESRA ,20,,PSURUM SEC ,15,,CHEMOTONG ,25,
,33,KAPSIMATIA ,15,,CHEPKOBEGH SEC ,20,,,,
,34,CHEPKUKAT ,17,,NARAMAN MIXED SEC ,15,,,,
LELAN,35,KAPSANGAR TC ,5,,KAPSAIT SEC ,,,MOKOYON DISP,18,
,36,POROWO TC ,15,,KAPSANGAR SEC ,5,,CHESUPET DISP,5,
,37,MOKOYON TC ,18,,ST PAUL KAPKUNYUK SEC ,5,,MURKOKOI DISP,,
,38,LOMUKE TC,3,,ST MOURICE MOKOYON SEC ,18,,CHEPKONO DISP,,
,39,KANYANGURU TC ,2,,CHORWAI SEC ,8,,,,
,40,KAPKUNYUK TC ,6,,KAPTABUK SEC,,,,,
,41,LAIN TC ,12,,,,,,,
,42,CHEPARTEN TC ,3,,,,,,,
,43,SIMOTWO TC ,4,,,,,,,
,44,MURUNY TC ,3,,,,,,,
,45,PSIWON TC ,10,,,,,,,
,46,KOITONGOGH TC ,5,,,,,,,
,47,SARAME TC ,,,,,,,,
,48,CHESUPET TC ,5,,,,,,,
,49,KAPSEBAI TC ,8,,,,,,,
,50,KARIAMAKITAI ,3,,,,,,,
,51,KAIMU ,8,,,,,,,
,52,KSAI,3,,,,,,,
TAPACH ,53,KAMPLEI ,2,,SEKUTION SEC ,1,,SINA DISP,3,
,54,KAPUSHEN ,6,,CHEPKALIT SEC ,8,,CHEPKALIT DISP,8,
,55,KAIPAWIS MKT ,6,,SINA SEC ,6,,PORAYON DISP,1,
,56,LOSA MKT ,22,,SINA POLY ,7,,NYARPAT DISP,8,
,57,CHEMANGAT MKT ,7,,KACHOPKONG POLY ,6,,,,
,58,SEKUTION ,7,,,,,,,
,59,PCHOTOGH,3,,,,,,,
,60,SIKOWO ,6,,,,,,,
,61,KAGHOT MKT ,7,,,,,,,
,62,SESIMWO MKT ,8,,,,,,,
,63,CHEPKALIT/SUKUT ,8,,,,,,,
,64,TANGASIA ,7,,,,,,,
,TOTAL,64,445,,21,183,0,15,133,0
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,136,,, ,,
, ,ELECTRIFIED,,,36,,,26%,,
, ,UNELECTRIFIED,,,100,,,74%,,
KAPENGURIA CONSTITUENCY ,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
SOOK ,1,,,,CHEKOMOS SEC ,,,,,
,2,,,,CHEKOMOS POLY ,,,,,
KAPENGURIA,3,CHEPYOMAT TC ,,,,,,,,
RIWO,4,KRESWO CENTRE ,,,KARENGER SEC ,,,MTEMBUR DISP,,
,5,RAILA JUNCTION CENTRE ,,,KANYARKWAT SEC ,,,KANYARKWAT SDISP,,
,6,SEREWO CENTRE ,,,,,,,,
,7,KANYAKWAT CENTE ,,,,,,,,
,TOTAL,5,,,4,,,2,,
KAPENGURIA CONSTITUENCY ,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,COST ,SEC SCHOOLS/POLY,,COST ,HEALTH CENTRES,,COST 
SOOK ,1,SITOT TC ,4.3,,ALL ST SEC TAMIGH ,50,,TAMUGH HEALTH CENTRE ,50,
,2,TAMUGH TC ,5,,KACHUMAKIMEI SEC ,55,,LETWA (PROPOSED DISP),57,
,3,MISKWONY TC ,6,,TAMUGH POLY ,50,,MISKWONY (PROPOSED DISP),60,
,4,LETWA TC ,5.8,,SOOK BOYS SEC ,60,,PRIRO (PROPOSED DISP),49,
,5,OMPLION TC,5.2,,ST CATHERINE SEC ,65,,AGC DISP,60,
,6,PRIRO TC ,49,,CHEPNYAL POLY ,60,,CHEPNYAL DISP,60,
,7,CHEPNYAL TC ,60,,,,,MUNGIT DISP(PROPOSED),70,
,8,KATIMORI TC ,65,,,,,KOCHAR (PROPOSED DISP),95,
,9,MUNGIT TC ,70,,,,,SIMAT DISP(PROPOSED),100,
,10,KOTIT TC ,70,,,,,PSABAI DISP,100,
,11,TOMUL TC ,75,,,,,KOTIT DISP,70,
,12,TOPUNO TC ,77,,,,,,,
,13,EMPOGH TC ,85,,,,,,,
,14,KOCHAR TC ,95,,,,,,,
,15,PILILAI TC ,100,,,,,,,
,16,PTOO TC ,88,,,,,,,
,17,PSABAI TC ,100,,,,,,,
,18,TEMON TC ,101,,,,,,,
,19,SIMAT TC ,100,,,,,,,
,20,PKORON TC ,100,,,,,,,
,21,KAMOS TC ,83,,,,,,,
KAPENGURIA ,22,KAPCHILA TC ,,,NGOLEYO SEC ,,,CHEPKECHIR DISP,,
,23,SINENDEN TC ,5,,EMBOASIS SEC ,,,,,
,24,KALOMOYWO VILLAGE ,,,,,,,,
,25,KORPUN TC ,3.5,,,,,,,
,26,KERENGOT /ISILI TC ,2.5,,,,,,,
,27,KAPKATET TC ,2.5,,,,,,,
,28,KIPSAKA TC ,3,,,,,,,
,29,KAPSURUM TC ,2.5,,,,,,,
RIWO ,30,KATUKUMWOK ,6,,,,,KRESWO DISP,2,
,31,CULTURAL CENTRE ,6,,,,,NAKWANGAMORU  DISP,4,
,32,GOATS RANCH ,4,,,,,NACHECHEYAT DISP,8,
,33,NAKWANGAMONE CENTRE,4,,,,,CHEMAKOU DISP,20,
,34,LOYWOKOR MKT ,6,,,,,LOKNA DISP,24,
,35,KALEMYANG MKT ,8,,,,,KAMAYECH DISP ,5,
,36,CHEMAKEU CENTRE ,20,,,,,,,
,37,LOKNA MKT ,24,,,,,,,
,38,KAPURUROK CENTRE ,25,,,,,,,
,39,KASARANI CENTRE,5,,,,,,,
,40,ATTACHA CENTRE ,4,,,,,,,
,41,AROL CENTRE,10,,,,,,,
,42,KATIKOMOR CENTRE ,16,,,,,,,
,43,SOKO LOWANI CENTRE ,3,,,,,,,
,44,CHEPKOGHIN CENTRE ,10,,,,,,,
,TOTAL,43,1514.3,482.3,8,340,0,18,834,0
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,80,,, ,,
, ,ELECTRIFIED,,,11,,,14%,,
, ,UNELECTRIFIED,,,69,,,86%,,
SIGOR CONSTITUENCY ,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
SEKERR ,1,MARICH MKT ,,,,,,MARICH DISP,,
,2,ORWO MKT ,,,,,,,,
,3,SARMACH MKT ,,,,,,,,
,TOTAL,3,,,35,,,1,,
SIGOR CONSTITUENCY ,,,,,,,,,,
UNELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,DIST KM,COST ,SEC SCHOOLS/POLY,DIST KM,COST ,HEALTH CENTRES,DIST KM,COST 
SEKERR ,1,MARINY MKT ,20,,MTELO GIRLS SEC ,38,,NASOLOT DISP,5,
,2,MBARA MKT ,38,,,,,,,
,3,SENGELEL MKT ,45,,,,,,,
,4,CHEPKONDOL ,55,,,,,,,
,5,CHEPTEM ,60,,,,,,,
,6,ORURO ,12,,,,,,,
,7,SOSTIN ,25,,,,,,,
,8,CHOPOTWO ,19,,,,,,,
WEI WEI ,9,SIGOR TC ,,,TAMKAL SEC ,,,TAMKAL DISP,,
,10,WAKOR ,,,SIGOR MIXED SEC ,,,WAKOR DISP ,,
,11,TAMKAL ,,,KOKMOTENDWO SEC ,,,SIGOR SUB DISTRICT HOSP ,,
,12,KOKWOTENDWO ,,,PAROO SEC ,,,DUNG DUNG DISP,,
,13,CHEPKAGHUN ,,,ENDOU YOUTH POLY ,,,SOLION DISP ,,
,14,SOLION ,,,DCJ YOUTH POLY ,,,KOKWOTENDWO DISP ,,
,15,ENDOW,,,SIGOR JUA KALI ,,,TAKAR DISP,,
,16,ONOCH ,,,SIGOR POLY ,,,ONOCH DISP,,
,17,PAROO,,,,,,SIGOR CATHOLIC DISP ,,
,18,RUNO ,,,,,,,,
,19,SANGAT ,,,,,,,,
,20,TUWAYOI ,,,,,,,,
,21,YAW YAW ,,,,,,,,
,22,CHEPKUKUI ,,,,,,,,
,23,TOO SIKIRIO ,,,,,,,,
,24,IPEET ,,,,,,,,
,25,CHEPOPTIKOI ,,,,,,,,
,26,KARAPKEL ,,,,,,,,
,27,ATOREL ,,,,,,,,
,28,KALE ,,,,,,,,
,29,MARR,,,,,,,,
,30,TYOON ,,,,,,,,
MASOOL ,31,SIMBOL TC ,12,,KAITAPOS SEC ,22,,SIMBOL DISP,12,
,32,LOKARKAR TC ,,,NYANGAITA SEC ,15,,KAITAPOS DISP,22,
,33,KANGISIA TC ,,,NYANGAITA POLY ,,,AMOLER DISP,42,
,34,DONG DONG TC ,,,TAKAYWA POLY ,,,AKULO DISP ,42,
,35,KAKOROSION TC ,,,,,,TAKAIYWA DISP,42,
,36,,,,,,,CHIRKIL DISP,32,
,37,,,,,,,SEREROT DISP ,15,
,TOTAL,35,286,,13,75,0,17,212,0
SUMMARY ,,,,,,,,,,
, , ,,,NO,,,PERCENTAGE,,
, ,TOTAL  FACILITIES   ,,,104,,, ,,
, ,ELECTRIFIED,,,39,,,38%,,
, ,UNELECTRIFIED,,,65,,,63%,,
BUNGOMA COUNTY,,,,,,,,,,
BUMULA CONSTITUENCY,,,,,,,,,,
ELECTRIFIED PUBLIC FACILITIES,,,,,,,,,,
WARD,NO.,TRADING CENTRES,,,SEC SCHOOLS/POLY,,,HEALTH CENTRES,,
NAPALA/KIMAETI,1,BITOBO T/C,,,BITOBO POLY,,,KIMAETI H/C,,
,2,BUKIRIMO T/C,,,KIMAETI SEC,,,KITABISI  H/C,,
,3,ILAMBOKO MKT,,,MAKHWANA SEC,,,,,
,4,KHASHO MKT,,,MASIELO SEC,,,,,
,5,KIMAETI T/C,,,MUANGA SEC,,,,,
,6,KIMWANGA T/C,,,MWIYENGA POLY,,,,,
,7,KITABISI MKT,,,NYANGA SEC,,,,,
,8,LURARE MKT,,,ST JUDE SEC,,,,,
,9,MAKHWANA T/C,,,,,,,,
,10,MASIELO T/C,,,,,,,,
,11,MUNGA T/C,,,,,,,,
,12,MWIYENGA T/C,,,,,,,,
,13,NAMBUCHI T/C,,,,,,,,
